name;website;vertical;sub_vertical;location;country_raw;region_raw;city_raw;country_normalized;region_normalized;city_normalized;logo_url;estadio_actual;solucion;mail;social_media;contact_phone;founders;founded;organization_type;outcome_status;business_model;badges;notes;status;lat;lng;geocode_source
Greenlight Biosciences;greenlightbiosciences.com;agtech;Ag Biotech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
GreenPods;greenpods.io;agtech;Sustainable Growing Systems;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Greensight;greensight.ag;agtech;Drone Data & Analytics;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Greentech Innovators;greentechinnovators.no;otra;Upcycled Ingredients;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Greenvines;greenvines.com.tw;otra;Sprout-based Nutrition;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grenade;grenade.com;otra;High-protein Snacks;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Greyparrot;greyparrot.ai;otra;AI Waste Recognition;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grid Analytics;https://www.google.com/search?q=grid-analytics.com;otra;Supply Chain Data;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
GroGro;grogro-motsch.no;otra;Functional Foods & Drinks;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Groots;groots.eco;agtech;Vertical & Indoor Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grounded Foods;groundedfoods.com;otra;Hemp-based Cheese;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Groundwork BioAg;groundworkbioag.com;agtech;Ag Biotech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grow Everywhere;groweverywhere.com;agtech;Urban Farming Education;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growcom;growcom.com.au;agtech;Farm Industry Services;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grower's Edge;growersedge.com;agtech;Fintech for Farmers;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growers;growers.ag;agtech;Farm Data Management;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
GrowinCo;growinco.com;otra;Retail Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growlink;growlink.com;agtech;Environment Control Systems;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growloam;https://www.google.com/search?q=growloam.com;agtech;Sustainable Growing Media;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growon;growon.ch;agtech;Vertical Farming Solutions;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growpact;https://www.google.com/search?q=growpact.com;agtech;Greenhouse Automation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Growritely;https://www.google.com/search?q=growritely.com;agtech;Soil Monitoring Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grubhub;https://www.google.com/search?q=grubhub.com;otra;Food Delivery;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Grumly;https://www.google.com/search?q=grumly.com;otra;Restaurant Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Gryllies;https://www.google.com/search?q=gryllies.com;otra;Insect-based Ingredients;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
GTF Technologies;gtf-technologies.com;otra;Novel Processing Techniques;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Guac;guac-ai.com;otra;Food Waste Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Gush;gush.com;otra;Functional Beverages;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Gusto;gusto.com;otra;HR & Payroll for Food Biz;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Gutly;gutly.com;otra;Probiotic Foods;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
H-Farm;h-farm.com;otra;Food Innovation Hub;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
H2O;h2o.ai;otra;AI for Food Logistics;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hale;halelife.com;otra;Personalized Health Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hands Free Hectare;handsfree.hectare;agtech;Autonomous Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Harmony Baby Nutrition;harmonybabynutrition.com;otra;Plant-based;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Harvest London;harvest.london;agtech;Vertical Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Harvest Storage;harveststorage.com;otra;Post-harvest Management;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Heallo;heallosolutions.com;otra;Biotech/Synthetisation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
HealthifyMe;healthifyme.com;otra;AI Fitness & Nutrition;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
HealthLabels;https://www.google.com/search?q=healthlabels.com;otra;Nutritional Labelling Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Heartbest Foods;heartbestfoods.com;otra;Plant-based Dairy (LatAm);"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Heat and Control;heatandcontrol.com;otra;Food Manufacturing Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hectare Agritech;hectare.farm;agtech;Online Grain Trading;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Helaina;myhelaina.com;otra;Protein Fermentation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Heliopas AI;heliopas.ai;agtech;Irrigation Optimization;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hellas Direct;hellasdirect.gr;otra;Insurtech for Supply Chain;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Help Me Feed;helpmefeed.org;otra;Nutrition Support Platform;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hempoint;hempoint.cz;otra;Hemp-based Food;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hempsmith;hempsmith.com;otra;Hemp Food Products;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Herbivore Botanicals;herbivorebotanicals.com;otra;Plant-based Ingredients;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
HERBLABISM;https://www.google.com/search?q=herblabism.com;otra;Plant-based Meat;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Heritable Agriculture;heritable.ag;agtech;Ag Biotech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
High Time Foods;hightimefoods.com;otra;Plant-based;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hillridge Technology;hillridge.com.au;agtech;Weather Insurance for Farmers;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hippeas;hippeas.com;otra;Chickpea Snacks;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hivery;hivery.com;otra;AI Vending Optimization;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hooked;hookedfoods.com;otra;Plant-based Seafood;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
HowGood;howgood.com;otra;Sustainability Data;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Hoxton Farms;hoxtonfarms.com;otra;Cultivated Fat;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Humble+;humbleplus.com;otra;Functional Foods & Drinks;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
HyggeFoods;https://www.google.com/search?q=hyggefds.com;otra;Plant-based Nutrition;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
HypeSound;hypesound.it;otra;Novel Processing Techniques;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Idroplan;idroplan.it;agtech;Smart Irrigation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
IGS;intelligentgrowthsolutions.com;agtech;Vertical Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
IGS (Intelligent Growth Solutions);intelligentgrowthsolutions.com;agtech;Vertical Farming Infrastructure;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Improved Nature;improvednature.com;otra;Plant-based Protein;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Improvin';improvin.com;otra;Supply Chain Monitoring;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
In Ovo;inovo.nl;agtech;Animal Welfare Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Inbiose;inbiose.com;otra;Biotech/Synthetisation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Index Biosystems;indexbiosystems.com;otra;Supply Chain Monitoring;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Ingredalia;ingredalia.net;otra;Upcycled Ingredients;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Innogando;innogando.com;agtech;Farm Mgmt & Precision Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Innoscentia;innoscentia.com;otra;Dynamic Expiry Labels;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
InQube;inqube.biz;agtech;Farm Mgmt & Precision Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
GenoPalate;genopalate.com;otra;DNA-based Nutrition;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Insectec;insectec.cr;otra;Insect Farming (Costa Rica);"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Insignes Labs;insignes-labs.com;agtech;Ag Biotech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Insnack;insnack.de;otra;Insect-based Snacks;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Ypsicon Advanced Tech.;ypsicon.com;otra;Beverage Sterilization;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Your Food Collective;yourfoodcollective.com;otra;Online Grocery;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
IntegriCulture;integriculture.jp;otra;Cellular Agriculture;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
IntelliDigest;intellidigest.com;otra;Circular Economy Solutions;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Acoustic Extra Freezing;geftrade.eu;otra;Novel Processing Techniques;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Invert Robbins;https://www.google.com/search?q=invertrobbins.com;otra;Robotics & Automation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
ÃIO;aio.bio;otra;Upcycled Ingredients;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
1-2-Taste;12taste.com;otra;B2B Marketplaces;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Irriot AB;irriot.com;agtech;Wireless Precision Irrigation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Ishida;ishida.com;otra;Packaging & Weighing;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
IUNU;iunu.com;agtech;Precision Agriculture;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
IUV;iuv.it;otra;Bio-based Edible Coatings;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Ivy Farm Technologies;ivy.farm;otra;Cellular Agriculture;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Ixon Food Technology;ixon.com.hk;otra;Sous-vide Aseptic Packaging;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Izote Biosciences;izote.bio;otra;Biotech/Synthetisation;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
3FBio;enough-food.com;otra;Fungi-based Proteins;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Zero Bullshit;zerobullshit.it;otra;Clean Label Products;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Zero Carbon Food;https://www.google.com/search?q=growing-underground.com;agtech;Vertical Farming;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
ZeroCater;zerocater.com;otra;Corporate Catering;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2020.0;startup;;;[];;IN_REVIEW;;;backend_pending
Zest;zestsolutions.io;otra;Food Waste Tech;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Jow;jow.com;otra;Meal Planning & Nutrition;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
Zest Labs;https://www.google.com/search?q=zestlabs.com;otra;Post-harvest Management;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
ZoomAgri;zoomagri.com;otra;Food Safety & Quality;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
Kaffe bueno;kaffebueno.com;otra;Circular Economy;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
AgrigateOne;agrigateone.com;otra;Supply Chain Monitoring;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
AgriTask;agritask.com;agtech;Precision Agriculture;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
KAMEREO;kamereo.vn;otra;B2B Marketplaces;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2021.0;startup;;;[];;IN_REVIEW;;;backend_pending
AgriWebb;agriwebb.com;agtech;Livestock Management;"{""country"": ""S/D"", ""region"": ""S/D"", ""city"": ""S/D""}";S/D;S/D;S/D;S/D;S/D;S/D;;;;;;;[];2025.0;startup;;;[];;IN_REVIEW;;;backend_pending
